datetime,pid,date,segment,countscans,uniquedevices
2021-05-26 17:59:59,INS-W_955,2021-05-26,evening,36.0,7.0
2021-05-26 23:59:59,INS-W_955,2021-05-26,night,36.0,4.0
2021-05-27 05:59:59,INS-W_955,2021-05-27,morning,36.0,3.0
2021-05-27 11:59:59,INS-W_955,2021-05-27,afternoon,36.0,5.0
2021-05-27 17:59:59,INS-W_955,2021-05-27,evening,36.0,5.0
2021-05-27 23:59:59,INS-W_955,2021-05-27,night,36.0,6.0
2021-05-28 05:59:59,INS-W_955,2021-05-28,morning,36.0,3.0
2021-05-28 11:59:59,INS-W_955,2021-05-28,afternoon,36.0,6.0
2021-05-28 17:59:59,INS-W_955,2021-05-28,evening,36.0,1.0
2021-05-28 23:59:59,INS-W_955,2021-05-28,night,36.0,6.0
2021-05-29 05:59:59,INS-W_955,2021-05-29,morning,36.0,1.0
2021-05-29 11:59:59,INS-W_955,2021-05-29,afternoon,35.0,3.0
2021-05-29 17:59:59,INS-W_955,2021-05-29,evening,36.0,1.0
2021-05-29 23:59:59,INS-W_955,2021-05-29,night,36.0,1.0
2021-05-30 05:59:59,INS-W_955,2021-05-30,morning,36.0,1.0
2021-05-30 11:59:59,INS-W_955,2021-05-30,afternoon,36.0,1.0
2021-05-30 17:59:59,INS-W_955,2021-05-30,evening,36.0,2.0
2021-05-30 23:59:59,INS-W_955,2021-05-30,night,36.0,3.0
2021-05-31 05:59:59,INS-W_955,2021-05-31,morning,36.0,1.0
2021-05-31 11:59:59,INS-W_955,2021-05-31,afternoon,26.0,1.0
2021-05-31 17:59:59,INS-W_955,2021-05-31,evening,25.0,1.0
2021-05-31 23:59:59,INS-W_955,2021-05-31,night,36.0,1.0
2021-06-01 05:59:59,INS-W_955,2021-06-01,morning,36.0,2.0
2021-06-01 11:59:59,INS-W_955,2021-06-01,afternoon,36.0,1.0
2021-06-01 17:59:59,INS-W_955,2021-06-01,evening,36.0,1.0
2021-06-01 23:59:59,INS-W_955,2021-06-01,night,36.0,1.0
2021-06-02 05:59:59,INS-W_955,2021-06-02,morning,36.0,1.0
2021-06-02 11:59:59,INS-W_955,2021-06-02,afternoon,36.0,1.0
2021-06-02 17:59:59,INS-W_955,2021-06-02,evening,36.0,2.0
2021-06-02 23:59:59,INS-W_955,2021-06-02,night,31.0,2.0
2021-06-03 05:59:59,INS-W_955,2021-06-03,morning,36.0,1.0
2021-06-03 11:59:59,INS-W_955,2021-06-03,afternoon,36.0,2.0
2021-06-03 17:59:59,INS-W_955,2021-06-03,evening,36.0,2.0
2021-06-03 23:59:59,INS-W_955,2021-06-03,night,36.0,2.0
2021-06-04 05:59:59,INS-W_955,2021-06-04,morning,36.0,1.0
2021-06-04 11:59:59,INS-W_955,2021-06-04,afternoon,36.0,8.0
2021-06-04 17:59:59,INS-W_955,2021-06-04,evening,36.0,1.0
2021-06-04 23:59:59,INS-W_955,2021-06-04,night,36.0,2.0
2021-06-05 05:59:59,INS-W_955,2021-06-05,morning,36.0,3.0
2021-06-05 11:59:59,INS-W_955,2021-06-05,afternoon,36.0,2.0
2021-06-05 17:59:59,INS-W_955,2021-06-05,evening,36.0,1.0
2021-06-05 23:59:59,INS-W_955,2021-06-05,night,36.0,1.0
2021-06-06 05:59:59,INS-W_955,2021-06-06,morning,36.0,1.0
2021-06-06 11:59:59,INS-W_955,2021-06-06,afternoon,36.0,2.0
2021-06-06 17:59:59,INS-W_955,2021-06-06,evening,36.0,1.0
2021-06-06 23:59:59,INS-W_955,2021-06-06,night,36.0,1.0
